#gene_id	length
TRINITY_DN87693_c1_g1	201
TRINITY_DN87655_c0_g1	219
TRINITY_DN87646_c0_g1	291
TRINITY_DN87674_c0_g1	427
TRINITY_DN87611_c0_g1	255
TRINITY_DN79280_c0_g1	240
TRINITY_DN79268_c0_g1	360
TRINITY_DN79215_c0_g1	259
TRINITY_DN95855_c1_g1	435
TRINITY_DN95870_c0_g1	236
TRINITY_DN95849_c0_g1	372
TRINITY_DN95811_c0_g1	326
TRINITY_DN95832_c0_g1	301
TRINITY_DN14820_c0_g1	470
TRINITY_DN14801_c0_g1	290
TRINITY_DN14856_c0_g1	275
TRINITY_DN51839_c0_g1	237
TRINITY_DN51880_c0_g1	524
TRINITY_DN51852_c0_g1	246
TRINITY_DN26623_c0_g1	262
TRINITY_DN26624_c0_g1	258
TRINITY_DN26659_c0_g1	941
TRINITY_DN26684_c0_g1	653
TRINITY_DN26644_c0_g1	553
TRINITY_DN26653_c0_g1	215
TRINITY_DN74738_c0_g1	337
TRINITY_DN74732_c0_g1	280
TRINITY_DN74703_c0_g1	320
TRINITY_DN74742_c1_g1	303
TRINITY_DN74735_c0_g1	278
TRINITY_DN74769_c0_g1	245
TRINITY_DN74705_c0_g1	432
TRINITY_DN74719_c0_g1	415
TRINITY_DN99551_c0_g1	347
TRINITY_DN99501_c1_g2	206
TRINITY_DN99516_c0_g1	314
TRINITY_DN99540_c0_g1	357
TRINITY_DN99553_c0_g1	269
TRINITY_DN72393_c0_g1	202
TRINITY_DN72386_c0_g1	217
TRINITY_DN72348_c0_g1	285
TRINITY_DN72388_c0_g1	250
TRINITY_DN72398_c0_g1	458
TRINITY_DN72360_c1_g1	205
TRINITY_DN72370_c0_g1	304
TRINITY_DN70463_c0_g1	414
TRINITY_DN70436_c0_g1	328
TRINITY_DN70484_c0_g1	219
TRINITY_DN61275_c0_g1	383
TRINITY_DN61219_c0_g1	296
TRINITY_DN61221_c0_g1	208
TRINITY_DN61244_c0_g1	234
TRINITY_DN61225_c0_g1	259
TRINITY_DN61269_c0_g1	750
TRINITY_DN61272_c0_g1	326
TRINITY_DN33974_c0_g1	615
TRINITY_DN33996_c0_g1	263
TRINITY_DN33931_c0_g1	210
TRINITY_DN3059_c1_g1	269
TRINITY_DN70881_c0_g2	392
TRINITY_DN70845_c0_g1	439
TRINITY_DN16250_c0_g1	264
TRINITY_DN16258_c0_g1	527
TRINITY_DN25592_c0_g1	263
TRINITY_DN25504_c0_g1	541
TRINITY_DN25580_c0_g1	440
TRINITY_DN25519_c0_g1	506
TRINITY_DN25501_c0_g1	286
TRINITY_DN25544_c0_g1	210
TRINITY_DN51255_c0_g1	287
TRINITY_DN51216_c0_g1	229
TRINITY_DN16927_c0_g1	441
TRINITY_DN16957_c0_g1	343
TRINITY_DN16962_c0_g1	312
TRINITY_DN48983_c0_g1	258
TRINITY_DN48920_c0_g1	333
TRINITY_DN48944_c0_g1	505
TRINITY_DN48981_c0_g1	229
TRINITY_DN48953_c0_g1	240
TRINITY_DN48906_c0_g1	500
TRINITY_DN45802_c0_g1	468
TRINITY_DN90961_c0_g1	383
TRINITY_DN90960_c0_g1	588
TRINITY_DN90948_c0_g1	772
TRINITY_DN27967_c0_g1	262
TRINITY_DN27935_c0_g1	203
TRINITY_DN27964_c0_g1	371
TRINITY_DN27981_c0_g1	390
TRINITY_DN66844_c1_g1	330
TRINITY_DN66810_c0_g1	313
TRINITY_DN66805_c0_g1	367
TRINITY_DN21248_c0_g1	242
TRINITY_DN32908_c0_g1	310
TRINITY_DN32953_c0_g1	277
TRINITY_DN32970_c0_g1	239
TRINITY_DN32988_c0_g1	294
TRINITY_DN10834_c0_g1	318
TRINITY_DN10810_c0_g1	314
TRINITY_DN10811_c0_g1	201
TRINITY_DN10823_c0_g1	289
TRINITY_DN4611_c0_g1	393
TRINITY_DN4684_c0_g1	410
TRINITY_DN4699_c0_g1	216
TRINITY_DN4642_c0_g1	324
TRINITY_DN44708_c0_g1	235
TRINITY_DN44754_c0_g1	225
TRINITY_DN44746_c0_g1	594
TRINITY_DN44755_c0_g1	233
TRINITY_DN44711_c0_g1	279
TRINITY_DN44769_c0_g1	299
TRINITY_DN44716_c0_g1	397
TRINITY_DN31161_c0_g1	274
TRINITY_DN31134_c0_g1	214
TRINITY_DN99862_c0_g1	297
TRINITY_DN99812_c0_g1	373
TRINITY_DN22411_c0_g1	307
TRINITY_DN22494_c0_g1	292
TRINITY_DN22462_c0_g1	456
TRINITY_DN55716_c0_g1	255
TRINITY_DN55730_c0_g1	497
TRINITY_DN55798_c0_g1	202
TRINITY_DN55772_c0_g1	316
TRINITY_DN27601_c0_g1	289
TRINITY_DN27619_c0_g1	262
TRINITY_DN27632_c0_g1	250
TRINITY_DN54171_c0_g1	258
TRINITY_DN54197_c0_g1	273
TRINITY_DN54163_c0_g1	246
TRINITY_DN54175_c0_g2	245
TRINITY_DN75491_c0_g1	593
TRINITY_DN75423_c0_g1	555
TRINITY_DN75420_c0_g1	674
TRINITY_DN75414_c0_g1	283
TRINITY_DN75416_c0_g1	1110
TRINITY_DN75452_c0_g1	316
TRINITY_DN75464_c0_g1	263
TRINITY_DN48319_c0_g1	249
TRINITY_DN48382_c0_g1	356
TRINITY_DN48332_c0_g1	217
TRINITY_DN31973_c0_g1	205
TRINITY_DN31973_c0_g2	301
TRINITY_DN31990_c0_g1	433
TRINITY_DN88259_c1_g1	277
TRINITY_DN88255_c0_g1	472
TRINITY_DN88299_c0_g1	312
TRINITY_DN61843_c0_g1	253
TRINITY_DN61805_c0_g1	292
TRINITY_DN61807_c0_g1	439
TRINITY_DN61816_c0_g1	383
TRINITY_DN61847_c0_g1	202
TRINITY_DN61858_c0_g1	276
TRINITY_DN61874_c0_g1	584
TRINITY_DN61806_c0_g1	266
TRINITY_DN29856_c0_g1	236
TRINITY_DN29810_c0_g1	346
TRINITY_DN29859_c0_g1	249
TRINITY_DN62913_c0_g1	264
TRINITY_DN62994_c0_g1	259
TRINITY_DN77773_c0_g1	686
TRINITY_DN77750_c0_g1	227
TRINITY_DN77750_c0_g2	423
TRINITY_DN77790_c0_g1	571
TRINITY_DN77783_c0_g1	514
TRINITY_DN34452_c0_g1	628
TRINITY_DN34412_c0_g1	278
TRINITY_DN34463_c0_g1	247
TRINITY_DN34490_c0_g1	341
TRINITY_DN34400_c0_g1	308
TRINITY_DN91499_c0_g1	353
TRINITY_DN91467_c0_g1	322
TRINITY_DN91421_c0_g1	247
TRINITY_DN91404_c1_g1	314
TRINITY_DN91405_c0_g1	527
TRINITY_DN91456_c0_g1	303
TRINITY_DN18209_c0_g1	290
TRINITY_DN18290_c0_g1	234
TRINITY_DN18287_c0_g1	208
TRINITY_DN18255_c0_g1	552
TRINITY_DN18282_c0_g1	282
TRINITY_DN18262_c0_g1	445
TRINITY_DN18261_c0_g1	439
TRINITY_DN18236_c0_g1	506
TRINITY_DN58949_c0_g1	273
TRINITY_DN58992_c0_g1	244
TRINITY_DN15872_c0_g1	250
TRINITY_DN15888_c0_g1	414
TRINITY_DN68417_c0_g1	324
TRINITY_DN68443_c0_g1	204
TRINITY_DN87214_c0_g1	332
TRINITY_DN87204_c0_g1	503
TRINITY_DN87221_c0_g1	317
TRINITY_DN87221_c1_g1	369
TRINITY_DN69103_c0_g1	391
TRINITY_DN69193_c0_g1	277
TRINITY_DN92231_c0_g1	345
TRINITY_DN92261_c0_g1	276
TRINITY_DN92272_c1_g1	219
TRINITY_DN92276_c0_g1	223
TRINITY_DN92271_c0_g1	609
TRINITY_DN29_c0_g1	273
TRINITY_DN74_c0_g1	341
TRINITY_DN80_c0_g1	246
TRINITY_DN32_c0_g1	354
TRINITY_DN95948_c1_g1	243
TRINITY_DN95983_c0_g1	345
TRINITY_DN95920_c0_g1	220
TRINITY_DN95921_c0_g1	419
TRINITY_DN95988_c0_g1	452
TRINITY_DN47172_c0_g1	473
TRINITY_DN47149_c0_g1	274
TRINITY_DN47119_c0_g1	245
TRINITY_DN47177_c0_g1	246
TRINITY_DN47143_c0_g1	283
TRINITY_DN13450_c0_g1	388
TRINITY_DN13415_c0_g1	255
TRINITY_DN78206_c0_g1	806
TRINITY_DN78242_c0_g1	472
TRINITY_DN78208_c0_g1	349
TRINITY_DN13133_c0_g1	291
TRINITY_DN13165_c0_g1	306
TRINITY_DN5955_c0_g1	348
TRINITY_DN3897_c0_g1	341
TRINITY_DN3842_c0_g1	310
TRINITY_DN3848_c0_g1	290
TRINITY_DN20505_c0_g1	400
TRINITY_DN20539_c0_g1	215
TRINITY_DN20552_c0_g1	357
TRINITY_DN20573_c0_g1	231
TRINITY_DN62063_c0_g1	214
TRINITY_DN62062_c0_g1	300
TRINITY_DN62088_c0_g1	301
TRINITY_DN62029_c0_g1	957
TRINITY_DN62081_c0_g1	406
TRINITY_DN66666_c0_g1	201
TRINITY_DN66615_c0_g1	320
TRINITY_DN66648_c1_g1	260
TRINITY_DN54439_c0_g1	217
TRINITY_DN54408_c0_g1	257
TRINITY_DN96971_c0_g1	275
TRINITY_DN96940_c0_g1	290
TRINITY_DN1981_c0_g1	223
TRINITY_DN1986_c0_g1	318
TRINITY_DN1999_c0_g1	259
TRINITY_DN1999_c1_g1	237
TRINITY_DN1971_c0_g1	569
TRINITY_DN1915_c0_g1	509
TRINITY_DN46440_c0_g1	678
TRINITY_DN46487_c0_g1	358
TRINITY_DN46481_c0_g1	263
TRINITY_DN46481_c0_g2	295
TRINITY_DN46443_c0_g1	241
TRINITY_DN46403_c0_g1	446
TRINITY_DN54870_c0_g1	613
TRINITY_DN54842_c0_g1	237
TRINITY_DN54837_c0_g1	308
TRINITY_DN54817_c0_g1	396
TRINITY_DN8013_c0_g1	215
TRINITY_DN8074_c0_g1	212
TRINITY_DN8005_c0_g1	252
TRINITY_DN11633_c0_g1	342
TRINITY_DN11639_c0_g1	307
TRINITY_DN11662_c0_g1	259
TRINITY_DN43956_c0_g1	294
TRINITY_DN43983_c0_g1	247
TRINITY_DN66773_c0_g1	636
TRINITY_DN66780_c0_g1	225
TRINITY_DN66762_c0_g1	446
TRINITY_DN19585_c0_g1	219
TRINITY_DN19590_c0_g1	219
TRINITY_DN19503_c0_g1	269
TRINITY_DN47614_c0_g1	232
TRINITY_DN47685_c0_g1	430
TRINITY_DN89475_c0_g1	217
TRINITY_DN89477_c0_g1	302
TRINITY_DN89449_c0_g1	404
TRINITY_DN89407_c0_g1	415
TRINITY_DN89440_c0_g1	226
TRINITY_DN6910_c0_g1	352
TRINITY_DN6929_c0_g1	233
TRINITY_DN63410_c0_g1	272
TRINITY_DN63434_c0_g1	444
TRINITY_DN63438_c0_g1	277
TRINITY_DN63477_c0_g1	269
TRINITY_DN63476_c0_g1	234
TRINITY_DN69226_c0_g1	367
TRINITY_DN69221_c0_g1	224
TRINITY_DN6707_c0_g1	273
TRINITY_DN6717_c0_g1	203
TRINITY_DN6728_c0_g1	491
TRINITY_DN6764_c0_g1	271
TRINITY_DN6763_c0_g1	217
TRINITY_DN6705_c0_g1	265
TRINITY_DN6751_c0_g1	267
TRINITY_DN6702_c0_g1	253
TRINITY_DN6798_c0_g1	220
TRINITY_DN54668_c0_g1	404
TRINITY_DN54643_c0_g1	257
TRINITY_DN54634_c0_g1	275
TRINITY_DN99045_c0_g1	398
TRINITY_DN99034_c0_g1	553
TRINITY_DN99062_c0_g1	227
TRINITY_DN99076_c0_g1	341
TRINITY_DN99044_c0_g1	319
TRINITY_DN99065_c0_g1	284
TRINITY_DN64341_c0_g1	566
TRINITY_DN64324_c0_g1	824
TRINITY_DN64368_c0_g1	404
TRINITY_DN44868_c0_g1	284
TRINITY_DN44857_c0_g1	396
TRINITY_DN64949_c0_g1	267
TRINITY_DN64967_c0_g1	250
TRINITY_DN17371_c0_g1	521
TRINITY_DN17390_c0_g1	475
TRINITY_DN17396_c0_g1	450
TRINITY_DN43555_c0_g1	487
TRINITY_DN43520_c0_g1	649
TRINITY_DN43566_c0_g1	204
TRINITY_DN43558_c0_g1	239
TRINITY_DN80419_c0_g1	296
TRINITY_DN80432_c0_g1	491
TRINITY_DN80485_c0_g1	1132
TRINITY_DN80471_c0_g1	291
TRINITY_DN878_c0_g1	309
TRINITY_DN40724_c0_g1	225
TRINITY_DN40770_c0_g1	487
TRINITY_DN52602_c0_g1	215
TRINITY_DN52645_c0_g1	490
TRINITY_DN42612_c0_g1	412
TRINITY_DN42613_c0_g1	311
TRINITY_DN42607_c0_g1	585
TRINITY_DN42610_c0_g1	676
TRINITY_DN42675_c0_g1	582
TRINITY_DN87400_c0_g1	748
TRINITY_DN87438_c0_g1	352
TRINITY_DN87419_c0_g1	297
TRINITY_DN57215_c0_g1	287
TRINITY_DN57205_c0_g1	364
TRINITY_DN57220_c0_g1	405
TRINITY_DN60177_c0_g1	225
TRINITY_DN25930_c0_g1	477
TRINITY_DN25975_c0_g1	240
TRINITY_DN25948_c0_g1	484
TRINITY_DN51542_c0_g1	790
TRINITY_DN51552_c0_g1	711
TRINITY_DN31485_c0_g1	280
TRINITY_DN31409_c0_g1	237
TRINITY_DN70196_c1_g1	204
TRINITY_DN70131_c0_g1	437
TRINITY_DN70199_c0_g1	300
TRINITY_DN70199_c1_g1	445
TRINITY_DN95340_c0_g1	292
TRINITY_DN95340_c0_g2	387
TRINITY_DN95363_c0_g1	325
TRINITY_DN95324_c0_g1	243
TRINITY_DN95341_c0_g1	256
TRINITY_DN95370_c0_g1	467
TRINITY_DN95376_c0_g1	652
TRINITY_DN11437_c0_g1	255
TRINITY_DN73730_c0_g1	309
TRINITY_DN73751_c0_g1	228
TRINITY_DN79433_c0_g1	352
TRINITY_DN79479_c0_g1	528
TRINITY_DN79409_c0_g1	512
TRINITY_DN79484_c0_g1	437
TRINITY_DN79407_c0_g1	476
TRINITY_DN27119_c0_g1	283
TRINITY_DN27193_c0_g1	392
TRINITY_DN10539_c0_g1	245
TRINITY_DN10505_c0_g1	201
TRINITY_DN84689_c0_g1	226
TRINITY_DN84663_c0_g1	469
TRINITY_DN84600_c0_g1	331
TRINITY_DN84628_c1_g1	457
TRINITY_DN35898_c0_g1	214
TRINITY_DN35891_c0_g1	281
TRINITY_DN35809_c0_g1	389
TRINITY_DN35802_c0_g1	494
TRINITY_DN96029_c0_g1	618
TRINITY_DN96075_c0_g1	261
TRINITY_DN96058_c0_g1	649
TRINITY_DN96059_c0_g1	234
TRINITY_DN96076_c0_g1	417
TRINITY_DN13519_c0_g1	519
TRINITY_DN13507_c0_g1	266
TRINITY_DN13599_c0_g1	224
TRINITY_DN13574_c0_g1	490
TRINITY_DN13583_c0_g1	242
TRINITY_DN13592_c0_g1	364
TRINITY_DN16029_c0_g1	311
TRINITY_DN16061_c0_g1	310
TRINITY_DN16034_c0_g1	382
TRINITY_DN16059_c0_g1	453
TRINITY_DN16062_c0_g1	268
TRINITY_DN42025_c0_g1	330
TRINITY_DN42035_c0_g1	230
TRINITY_DN4930_c0_g1	238
TRINITY_DN4904_c0_g1	609
TRINITY_DN4996_c0_g1	492
TRINITY_DN4964_c0_g1	230
TRINITY_DN19786_c0_g1	273
TRINITY_DN50000_c0_g1	428
TRINITY_DN50064_c0_g1	225
TRINITY_DN50008_c0_g1	347
TRINITY_DN50090_c0_g1	269
TRINITY_DN50011_c0_g1	480
TRINITY_DN50089_c0_g1	222
TRINITY_DN50068_c0_g1	249
TRINITY_DN50015_c0_g1	271
TRINITY_DN20109_c0_g1	305
TRINITY_DN20143_c0_g1	213
TRINITY_DN20119_c0_g1	282
TRINITY_DN90524_c0_g1	427
TRINITY_DN90546_c0_g1	458
TRINITY_DN90592_c0_g1	477
TRINITY_DN90562_c0_g1	310
TRINITY_DN90553_c0_g1	876
TRINITY_DN20062_c0_g1	240
TRINITY_DN20016_c0_g1	333
TRINITY_DN20007_c0_g1	240
TRINITY_DN20043_c0_g1	671
TRINITY_DN618_c0_g1	291
TRINITY_DN617_c0_g1	276
TRINITY_DN692_c0_g1	306
TRINITY_DN73839_c0_g1	333
TRINITY_DN73843_c0_g1	229
TRINITY_DN73812_c0_g1	246
TRINITY_DN73803_c0_g1	356
TRINITY_DN73834_c0_g1	420
TRINITY_DN71526_c0_g1	572
TRINITY_DN71582_c0_g1	503
TRINITY_DN37213_c0_g1	245
TRINITY_DN37256_c0_g1	323
TRINITY_DN6846_c0_g1	301
TRINITY_DN6834_c0_g1	259
TRINITY_DN6819_c0_g1	238
TRINITY_DN6895_c0_g1	309
TRINITY_DN22131_c0_g1	222
TRINITY_DN23805_c0_g1	220
TRINITY_DN202_c0_g1	285
TRINITY_DN268_c0_g1	378
TRINITY_DN281_c0_g1	356
TRINITY_DN236_c0_g1	215
TRINITY_DN263_c0_g1	236
TRINITY_DN263_c1_g1	207
TRINITY_DN37821_c0_g1	470
TRINITY_DN37821_c1_g1	677
TRINITY_DN37804_c0_g1	268
TRINITY_DN37802_c0_g1	313
TRINITY_DN37819_c0_g1	671
TRINITY_DN37818_c0_g1	541
TRINITY_DN37834_c0_g1	459
TRINITY_DN73608_c0_g1	237
TRINITY_DN73678_c0_g1	226
TRINITY_DN73643_c0_g1	290
TRINITY_DN73643_c1_g1	373
TRINITY_DN25726_c0_g1	403
TRINITY_DN25703_c0_g1	693
TRINITY_DN25794_c0_g1	686
TRINITY_DN58537_c0_g1	231
TRINITY_DN58502_c0_g1	207
TRINITY_DN58580_c0_g1	228
TRINITY_DN58513_c1_g1	267
TRINITY_DN58500_c0_g1	336
TRINITY_DN97253_c0_g1	220
TRINITY_DN97204_c0_g1	202
TRINITY_DN97274_c0_g1	222
TRINITY_DN93810_c0_g1	465
TRINITY_DN93866_c0_g1	499
TRINITY_DN93813_c0_g1	312
TRINITY_DN93844_c0_g1	522
TRINITY_DN93882_c0_g1	453
TRINITY_DN93882_c1_g1	447
TRINITY_DN7455_c0_g1	345
TRINITY_DN7414_c0_g1	212
TRINITY_DN7413_c0_g1	332
TRINITY_DN36238_c0_g1	532
TRINITY_DN36241_c0_g1	361
TRINITY_DN36288_c0_g1	662
TRINITY_DN57329_c0_g1	255
TRINITY_DN60693_c1_g1	280
TRINITY_DN60630_c0_g2	638
TRINITY_DN60637_c0_g1	436
TRINITY_DN79659_c0_g1	476
TRINITY_DN79679_c0_g1	560
TRINITY_DN79607_c0_g1	344
TRINITY_DN79607_c1_g1	356
TRINITY_DN79672_c0_g1	305
TRINITY_DN69575_c0_g1	1141
TRINITY_DN69559_c0_g1	788
TRINITY_DN46545_c0_g1	214
TRINITY_DN46574_c0_g1	211
TRINITY_DN46578_c0_g1	312
TRINITY_DN46560_c0_g1	609
TRINITY_DN46521_c0_g1	433
TRINITY_DN46593_c0_g1	318
TRINITY_DN46527_c0_g1	228
TRINITY_DN30899_c0_g1	467
TRINITY_DN30805_c0_g1	221
TRINITY_DN30856_c0_g1	208
TRINITY_DN30891_c0_g1	211
TRINITY_DN30888_c0_g1	458
TRINITY_DN30823_c0_g1	218
TRINITY_DN86249_c0_g1	347
TRINITY_DN86249_c0_g2	285
TRINITY_DN86294_c0_g1	454
TRINITY_DN86269_c0_g1	292
TRINITY_DN86238_c0_g1	216
TRINITY_DN86216_c0_g1	292
TRINITY_DN88129_c0_g1	320
TRINITY_DN30391_c0_g1	219
TRINITY_DN30376_c0_g1	258
TRINITY_DN22664_c0_g1	280
TRINITY_DN22670_c0_g1	371
TRINITY_DN22693_c0_g1	369
TRINITY_DN22693_c0_g2	602
TRINITY_DN17124_c0_g1	451
TRINITY_DN17153_c0_g1	494
TRINITY_DN17125_c0_g1	546
TRINITY_DN17156_c0_g1	298
TRINITY_DN17141_c0_g1	326
TRINITY_DN17135_c0_g1	397
TRINITY_DN17162_c0_g1	561
TRINITY_DN17155_c0_g1	335
TRINITY_DN57525_c0_g1	263
TRINITY_DN57567_c0_g1	354
TRINITY_DN57516_c0_g1	224
TRINITY_DN57587_c0_g1	274
TRINITY_DN57508_c0_g1	213
TRINITY_DN57508_c0_g2	214
TRINITY_DN71649_c0_g1	382
TRINITY_DN71632_c0_g1	232
TRINITY_DN71692_c0_g1	244
TRINITY_DN93464_c0_g1	279
TRINITY_DN93493_c0_g1	372
TRINITY_DN93449_c1_g1	211
TRINITY_DN93481_c0_g1	305
TRINITY_DN93489_c0_g1	406
TRINITY_DN93410_c0_g2	244
TRINITY_DN93405_c0_g1	425
TRINITY_DN93442_c0_g1	904
TRINITY_DN79096_c0_g1	279
TRINITY_DN79051_c0_g1	401
TRINITY_DN97006_c0_g1	364
TRINITY_DN97017_c0_g1	328
TRINITY_DN97008_c0_g1	295
TRINITY_DN97005_c0_g1	220
TRINITY_DN97087_c0_g1	588
TRINITY_DN97045_c0_g1	327
TRINITY_DN97063_c0_g1	370
TRINITY_DN71734_c0_g1	343
TRINITY_DN71773_c0_g1	310
TRINITY_DN71756_c0_g1	227
TRINITY_DN71756_c1_g1	220
TRINITY_DN71702_c0_g1	205
TRINITY_DN71791_c0_g1	450
TRINITY_DN71791_c0_g2	334
TRINITY_DN22792_c0_g1	749
TRINITY_DN22745_c0_g1	369
TRINITY_DN15389_c1_g1	250
TRINITY_DN15394_c0_g1	447
TRINITY_DN15392_c0_g1	336
TRINITY_DN15316_c0_g1	292
TRINITY_DN2909_c0_g1	286
TRINITY_DN2967_c0_g1	662
TRINITY_DN2910_c0_g1	205
TRINITY_DN2931_c0_g1	433
TRINITY_DN53036_c0_g1	598
TRINITY_DN53066_c0_g1	392
TRINITY_DN53013_c0_g1	503
TRINITY_DN53043_c0_g1	224
TRINITY_DN41178_c0_g1	419
TRINITY_DN41179_c0_g1	853
TRINITY_DN41152_c0_g1	738
TRINITY_DN41166_c0_g1	307
TRINITY_DN50339_c0_g1	235
TRINITY_DN50399_c0_g1	201
TRINITY_DN50326_c0_g1	228
TRINITY_DN82048_c0_g1	403
TRINITY_DN82084_c0_g1	591
TRINITY_DN82088_c0_g1	824
TRINITY_DN82026_c0_g1	241
TRINITY_DN7376_c0_g1	470
TRINITY_DN7322_c0_g1	215
TRINITY_DN7347_c0_g1	231
TRINITY_DN7339_c0_g1	556
TRINITY_DN7344_c0_g1	206
TRINITY_DN7317_c0_g1	430
TRINITY_DN81777_c0_g1	332
TRINITY_DN81743_c0_g1	533
TRINITY_DN54263_c0_g1	251
TRINITY_DN54203_c0_g1	393
TRINITY_DN54202_c0_g1	279
TRINITY_DN54284_c0_g1	389
TRINITY_DN7717_c0_g1	301
TRINITY_DN7729_c0_g1	257
TRINITY_DN7718_c0_g1	809
TRINITY_DN41516_c0_g1	283
TRINITY_DN41512_c0_g1	224
TRINITY_DN41532_c0_g1	220
TRINITY_DN41547_c0_g1	305
TRINITY_DN41584_c0_g1	861
TRINITY_DN41583_c0_g1	397
TRINITY_DN12577_c0_g1	291
TRINITY_DN12557_c0_g1	342
TRINITY_DN12596_c0_g1	240
TRINITY_DN12535_c0_g1	230
TRINITY_DN12595_c0_g1	227
TRINITY_DN12578_c0_g1	212
TRINITY_DN12503_c0_g1	222
TRINITY_DN86845_c0_g1	569
TRINITY_DN86833_c0_g1	344
TRINITY_DN86856_c0_g1	589
TRINITY_DN86813_c0_g1	369
TRINITY_DN1711_c0_g1	269
TRINITY_DN1760_c0_g1	236
TRINITY_DN1747_c0_g1	290
TRINITY_DN1798_c0_g1	236
TRINITY_DN1767_c0_g1	273
TRINITY_DN89115_c0_g1	283
TRINITY_DN89194_c0_g1	323
TRINITY_DN79980_c0_g1	466
TRINITY_DN79907_c0_g1	227
TRINITY_DN79972_c0_g1	816
TRINITY_DN79977_c0_g1	305
TRINITY_DN79930_c0_g1	388
TRINITY_DN79779_c0_g1	270
TRINITY_DN72081_c0_g1	227
TRINITY_DN72074_c0_g1	208
TRINITY_DN42775_c0_g1	454
TRINITY_DN42744_c0_g1	285
TRINITY_DN15272_c0_g1	238
TRINITY_DN15239_c0_g1	474
TRINITY_DN15258_c0_g1	241
TRINITY_DN91557_c0_g2	460
TRINITY_DN91526_c0_g1	291
TRINITY_DN91526_c1_g1	269
TRINITY_DN91526_c2_g1	248
TRINITY_DN91503_c0_g1	395
TRINITY_DN91524_c0_g1	318
TRINITY_DN6469_c0_g1	251
TRINITY_DN6496_c0_g1	322
TRINITY_DN6465_c0_g1	264
TRINITY_DN6456_c0_g1	389
TRINITY_DN56144_c0_g1	279
TRINITY_DN21737_c0_g1	378
TRINITY_DN21708_c0_g1	246
TRINITY_DN21711_c0_g1	262
TRINITY_DN42243_c0_g1	309
TRINITY_DN42212_c0_g1	236
TRINITY_DN42201_c0_g1	513
TRINITY_DN20441_c0_g1	265
TRINITY_DN20401_c0_g1	297
TRINITY_DN34598_c0_g1	273
TRINITY_DN34549_c0_g1	720
TRINITY_DN34556_c0_g1	640
TRINITY_DN34524_c0_g1	368
TRINITY_DN59174_c0_g1	252
TRINITY_DN59142_c0_g1	345
TRINITY_DN14069_c0_g1	804
TRINITY_DN14052_c0_g1	320
TRINITY_DN14021_c0_g1	557
TRINITY_DN14006_c0_g1	275
TRINITY_DN15726_c0_g1	357
TRINITY_DN15751_c0_g1	752
TRINITY_DN54519_c0_g1	272
TRINITY_DN54587_c0_g1	269
TRINITY_DN54513_c0_g1	233
TRINITY_DN54534_c0_g1	252
TRINITY_DN64624_c0_g1	318
TRINITY_DN64682_c0_g1	286
TRINITY_DN64616_c0_g2	228
TRINITY_DN20898_c0_g1	255
TRINITY_DN20854_c0_g1	348
TRINITY_DN20852_c0_g1	267
TRINITY_DN20877_c0_g1	204
TRINITY_DN19667_c0_g1	472
TRINITY_DN19621_c0_g1	792
TRINITY_DN19618_c0_g1	338
TRINITY_DN19638_c0_g1	386
TRINITY_DN19654_c0_g1	204
TRINITY_DN19640_c0_g1	1130
TRINITY_DN99754_c0_g1	479
TRINITY_DN99753_c0_g1	415
TRINITY_DN99782_c0_g1	258
TRINITY_DN99778_c0_g1	613
TRINITY_DN99775_c0_g1	304
TRINITY_DN40243_c0_g1	373
TRINITY_DN57942_c0_g1	399
TRINITY_DN57926_c0_g1	207
TRINITY_DN57978_c0_g1	390
TRINITY_DN57921_c0_g1	202
TRINITY_DN57969_c0_g1	431
TRINITY_DN4525_c0_g1	303
TRINITY_DN4596_c0_g1	215
TRINITY_DN4542_c0_g1	350
TRINITY_DN34600_c0_g1	361
TRINITY_DN34693_c0_g1	668
TRINITY_DN34656_c0_g1	379
TRINITY_DN34682_c0_g1	620
TRINITY_DN14707_c0_g1	255
TRINITY_DN14748_c0_g1	266
TRINITY_DN14728_c0_g1	476
TRINITY_DN14744_c0_g1	205
TRINITY_DN49030_c0_g1	440
TRINITY_DN49074_c0_g1	256
TRINITY_DN49061_c0_g1	214
TRINITY_DN81086_c0_g1	301
TRINITY_DN81079_c0_g1	439
TRINITY_DN81093_c1_g1	201
TRINITY_DN81010_c0_g1	327
TRINITY_DN81008_c0_g1	237
TRINITY_DN31600_c0_g1	237
TRINITY_DN31659_c0_g1	234
TRINITY_DN31657_c0_g1	370
TRINITY_DN31673_c0_g1	230
TRINITY_DN49463_c0_g1	380
TRINITY_DN49465_c0_g1	434
TRINITY_DN49423_c0_g1	440
TRINITY_DN49477_c0_g1	431
TRINITY_DN49426_c0_g1	332
TRINITY_DN68670_c0_g1	205
TRINITY_DN68619_c0_g1	238
TRINITY_DN68622_c0_g1	249
TRINITY_DN88722_c0_g1	407
TRINITY_DN88741_c0_g1	230
TRINITY_DN21394_c0_g1	224
TRINITY_DN21304_c0_g1	396
TRINITY_DN21324_c1_g1	274
TRINITY_DN21351_c0_g1	252
TRINITY_DN37776_c0_g1	313
TRINITY_DN37788_c0_g1	207
TRINITY_DN37734_c0_g1	202
TRINITY_DN70268_c0_g1	412
TRINITY_DN70240_c0_g1	472
TRINITY_DN70266_c0_g1	282
TRINITY_DN70234_c0_g1	311
